PRODUCTION_LINE,Date,Planned_Production_Time_Seconds,Actual_Run_Time_Seconds,Total_Actual_Output,Ideal_Cycle_Time_Seconds,Availability,Performance,Quality,OEE
LINE-03,2023-11-13,48540.0,48540.0,7956,5.5,1.0,0.9014833127317676,1.0,0.9014833127317676
LINE-03,2023-11-14,24300.0,24300.0,3966,5.5,1.0,0.8976543209876543,1.0,0.8976543209876543
LINE-03,2023-11-15,48540.0,48540.0,7655,5.5,1.0,0.867377420683972,1.0,0.867377420683972
LINE-03,2023-11-16,36900.0,36900.0,6090,5.5,1.0,0.9077235772357723,1.0,0.9077235772357723
LINE-03,2023-11-17,17160.0,17160.0,2799,5.5,1.0,0.8971153846153846,1.0,0.8971153846153846
LINE-03,2023-11-20,39600.0,39600.0,6270,5.5,1.0,0.8708333333333333,1.0,0.8708333333333333
LINE-03,2023-11-21,35520.0,35520.0,5840,5.5,1.0,0.9042792792792793,1.0,0.9042792792792793
LINE-03,2023-11-22,35520.0,35520.0,5943,5.5,1.0,0.9202280405405405,1.0,0.9202280405405405
LINE-03,2023-11-23,76980.0,76980.0,7468,5.5,1.0,0.533567160301377,1.0,0.533567160301377
LINE-03,2023-11-24,64800.0,64800.0,3837,5.5,1.0,0.3256712962962963,1.0,0.3256712962962963
LINE-03,2023-11-25,24420.0,24420.0,3981,5.5,1.0,0.8966216216216216,1.0,0.8966216216216216
